lat,lon
40.7345,-73.9907
40.7347,-74.0094
40.7691,-73.9812
40.7205,-73.9872
40.7543,-73.9691
40.7633,-73.9817
40.7295,-74.0051
40.7294,-74.0016
40.7139,-74.014
40.7196,-73.9987
40.745,-73.9889
40.7617,-73.9827
40.7212,-74.0012
40.7741,-73.963
40.7438,-74.0062
40.7552,-73.9752
40.7411,-74.0056
40.7172,-74.0037
40.7402,-74.0034
40.714,-74.0096
40.7246,-73.9974
40.7597,-73.9818
40.7442,-73.9764
40.7578,-74.0006
40.7077,-74.0126
40.7243,-73.9934
40.7208,-74.0042
40.7247,-73.9985
40.7731,-73.9782
40.7857,-73.9764
40.7366,-73.9727
40.7616,-73.9712
40.7255,-73.9989
40.7535,-73.9807
40.715,-73.997
40.7604,-73.9619
40.7296,-73.9805
40.7614,-73.9703
40.7835,-73.9731
40.7753,-73.982
40.7963,-73.9614
40.7646,-73.9752
40.7388,-74.0065
40.7551,-73.9836
40.7449,-73.9758
40.753,-73.9788
40.7284,-74.0049
40.8475,-73.9413
40.7387,-73.9853
40.766,-73.9769
40.7452,-73.9936
40.778,-73.9749
40.7388,-74.0087
40.7327,-73.9878
40.7561,-73.9676
40.8169,-73.9481
40.7181,-74.0071
40.8083,-73.9453
40.7651,-73.9764
40.7696,-73.9808
40.7597,-73.9816
40.7292,-73.9855
40.7174,-74.01
40.7589,-73.9785
40.7217,-73.9993
40.758,-73.9818
40.7482,-73.9913
40.7211,-73.9967
40.7095,-74.0134
40.7417,-73.9873
40.7308,-74.0009
40.7697,-73.9508
40.7179,-73.9827
40.7437,-73.9922
40.7449,-73.9888
40.7124,-74.009
40.7027,-74.0133
40.738,-74.0065
40.7303,-73.9794
40.7497,-74.0051
40.707,-74.0049
40.7406,-73.9797
40.7232,-74.0048
40.7533,-73.9666
40.7623,-73.9882
40.7797,-73.9462
40.7722,-73.9463
40.768,-73.9586
40.7571,-73.9858
40.7221,-73.9856
40.705,-74.0116
40.7531,-73.9741
40.766,-73.9834
40.7569,-73.9721
40.7231,-73.9987
40.7521,-73.9815
40.7346,-74.0047
40.7507,-73.9841
40.7325,-73.9951
40.7671,-73.9839
40.7088,-74.0058
40.7442,-74.0054
40.7594,-73.9919
40.7798,-73.977
40.7362,-73.9921
40.7596,-73.9956
40.7565,-74.0015
40.7662,-73.9814
40.774,-73.9626
40.7349,-73.9919
40.7604,-73.9658
40.7467,-74.0076
40.7263,-73.9958
40.7266,-73.9942
40.7583,-73.9629
40.7517,-73.974
40.7393,-74.0037
40.7546,-73.9717
40.7436,-73.9926
40.7238,-73.9896
40.7194,-74.0097
40.7402,-74.0058
40.7491,-73.9819
40.7192,-74.0052
40.7529,-73.9696
40.7984,-73.9612
40.7157,-73.9903
40.7872,-73.9793
40.7907,-73.9426
40.7475,-73.9862
40.7235,-74.0107
40.7565,-73.9806
40.7466,-73.9859
40.719,-73.9999
40.7127,-73.9926
40.7279,-74.0024
40.7708,-73.9608
40.7182,-74.0072
40.7213,-73.9967
40.7692,-73.9692
40.7762,-73.9594
40.7591,-73.9784
40.7473,-74.0085
40.727,-74.004
40.7796,-73.9479
40.7503,-73.9748
40.7921,-73.974
40.7305,-74.0018
40.7983,-73.971
40.7478,-73.985
40.7577,-73.972
40.7603,-73.9699
40.7738,-73.9821
40.7605,-73.9713
40.786,-73.9711
40.7644,-73.9797
40.7258,-73.9851
40.7234,-73.9957
40.7863,-73.9559
40.7453,-73.9926
40.7586,-73.9768
40.7254,-73.9841
40.7327,-73.9974
40.7381,-74.0093
40.7256,-73.9842
40.7591,-73.9612
40.7234,-74.0083
40.7981,-73.9602
40.7798,-73.9743
40.7634,-73.9731
40.7689,-73.9813
40.7407,-74.0071
40.7352,-73.9957
40.7663,-73.9571
40.7336,-74.0035
40.756,-73.9808
40.7479,-74.0081
40.7434,-74.0077
40.7382,-73.9858
40.7308,-73.9859
40.817,-73.9478
40.7583,-73.9689
40.7636,-73.9672
40.7659,-73.9797
40.7651,-73.9917
40.7297,-73.9884
40.8102,-73.9611
40.7531,-73.9748
40.7554,-73.9875
40.7759,-73.9575
40.7594,-73.9889
40.7152,-74.0159
40.7739,-73.9617
40.7555,-73.9775
40.7383,-73.9894
40.747,-73.9813
40.7693,-73.9692
40.7409,-74.0076
40.7607,-73.9693
40.7291,-74.0043
40.7163,-74.0094
40.7515,-73.9902
40.7407,-73.9915
40.7353,-74.0097
40.7371,-73.9812
40.7459,-74.0002
40.7717,-73.9886
40.7782,-73.9553
40.7669,-73.9567
40.7615,-73.9843
40.7779,-73.9537
40.7417,-73.9854
40.7327,-74.0033
40.7034,-74.0064
40.7587,-73.9708
40.722,-74.0112
40.7708,-73.9609
40.7444,-73.9876
40.7412,-73.993
40.7368,-73.9996
40.7662,-73.9542
40.8002,-73.9585
40.7358,-74.0051
40.7798,-73.9482
40.7193,-73.9938
40.7269,-73.9837
40.7541,-73.9996
40.7252,-73.9781
40.7726,-73.9454
40.7546,-73.9896
40.7574,-73.9643
40.7218,-73.9998
40.76,-73.9866
40.8186,-73.9274
40.7633,-73.9768
40.7654,-73.9583
40.7201,-74.0051
40.7647,-73.9784
40.7652,-73.9791
40.7546,-73.9809
40.7608,-73.9985
40.7246,-73.9935
40.7573,-73.9786
40.7245,-74.004
40.7556,-73.9761
40.7587,-73.9704
40.7544,-73.9714
40.7208,-73.9821
40.7254,-74.0084
40.7739,-73.9574
40.7503,-73.9911
40.7687,-73.9581
40.7249,-74.0058
40.7592,-73.9724
40.7605,-73.9972
40.7341,-74.0039
40.7324,-73.9912
40.7613,-73.9869
40.7367,-73.9803
40.7376,-73.9967
40.7563,-74.0018
40.7408,-74.0046
40.7784,-73.9852
40.7551,-73.9768
40.728,-73.9821
40.7621,-73.9746
40.7967,-73.9738
40.7344,-73.9859
40.7645,-73.9656
40.764,-73.9959
40.7643,-73.9542
40.7341,-73.9933
40.7596,-73.988
40.763,-73.9715
40.7659,-73.964
40.7443,-73.994
40.7268,-73.9916
40.735,-74.0001
40.7676,-73.9828
40.751,-73.9737
40.7189,-74.0103
40.7605,-73.9687
40.7309,-73.9954
40.7263,-74.002
40.7606,-73.9782
40.7538,-73.9885
40.7926,-73.9768
40.7529,-73.9676
40.7563,-73.9725
40.7388,-73.9929
40.7731,-73.9546
40.7166,-74.0024
40.7376,-74.0082
40.7647,-73.9735
40.7845,-73.9736
40.7361,-74.0041
40.7287,-73.9875
40.7057,-74.0103
40.7325,-74.0061
40.7631,-73.9849
40.7219,-74.0008
40.7255,-73.9929
40.7292,-74.0013
40.7541,-73.9846
40.7634,-73.981
40.7495,-73.984
40.7405,-74.0046
40.7766,-73.962
40.728,-74.0073
40.7404,-74.0021
40.749,-73.9923
40.7744,-73.981
40.8052,-73.9573
40.7594,-73.9703
40.7245,-73.9913
40.7778,-73.9757
40.7458,-73.9899
40.7478,-74.0043
40.7394,-73.9913
40.7543,-73.977
40.7799,-73.9605
40.731,-73.9915
40.7517,-73.977
40.7272,-74.0021
40.7517,-73.9884
40.7592,-73.9695
40.7615,-73.9901
40.7376,-74.0094
40.7686,-73.9635
40.7652,-73.9751
40.7565,-73.968
40.7377,-74.0006
40.7439,-74.0064
40.7538,-73.9975
40.7661,-73.9912
40.7451,-74.0074
40.7437,-73.988
40.764,-73.994
40.7199,-74.0083
40.7477,-74.0042
40.7388,-74.0026
40.7569,-73.9772
40.7406,-74.0056
40.7311,-73.9995
40.7819,-73.9602
40.718,-73.9868
40.7678,-73.9914
40.7388,-74.0086
40.7259,-74.0039
40.7553,-73.9752
40.7574,-73.9636
40.7208,-73.9871
40.7511,-74.0064
40.7504,-73.9785
40.7527,-73.981
40.7502,-73.995
40.742,-74.0039
40.7594,-73.9766
40.7678,-73.9812
40.7539,-73.9745
40.741,-73.9958
40.7194,-73.9997
40.7695,-73.9894
40.7609,-73.9868
40.7566,-73.9865
40.7339,-73.9809
40.7571,-73.9742
40.7554,-73.9815
40.7586,-73.9742
40.7395,-73.9954
40.776,-73.982
40.7621,-73.9789
40.7628,-73.9784
40.7583,-73.9767
40.7163,-74.0127
40.7783,-73.9808
40.752,-73.967
40.7327,-74.0089
40.7408,-74.0071
40.7221,-73.9837
40.7409,-74.0051
40.7345,-74.0062
40.7559,-73.986
40.7216,-73.9921
40.7452,-73.9924
40.7247,-73.9985
40.7047,-74.0124
40.7616,-73.982
40.7565,-73.9921
40.719,-73.9851
40.7539,-73.9885
40.7232,-74.0016
40.7569,-73.9671
40.7634,-73.9766
40.7616,-73.9823
40.8509,-73.9393
40.7426,-73.9941
40.7642,-73.9545
40.7424,-73.9858
40.7644,-73.9958
40.7419,-73.9826
40.7638,-73.9974
40.7557,-73.9922
40.7463,-73.984
40.7773,-73.9595
40.7636,-73.9963
40.7418,-73.9854
40.7323,-73.9949
40.7181,-74.0151
40.7153,-73.9899
40.7753,-73.9904
40.7832,-73.9592
40.7708,-73.959
40.8239,-73.9484
40.7578,-73.9696
40.7177,-74.0139
40.7463,-73.9861
40.7468,-73.9934
40.7635,-73.9744
40.7213,-73.9979
40.7366,-73.9785
40.7421,-73.9778
40.7653,-73.9723
40.7454,-74.0083
40.7624,-73.9681
40.761,-73.9576
40.7109,-74.0105
40.722,-73.9996
40.7105,-74.008
40.7293,-73.9841
40.7392,-73.9992
40.7219,-74.0078
40.7838,-73.9759
40.7225,-73.9876
40.7547,-73.9916
40.7241,-74.0099
40.7491,-73.992
40.7242,-73.9962
40.7645,-73.9878
40.7642,-73.9557
40.7341,-73.9831
40.7464,-73.9724
40.7633,-73.9721
40.7342,-73.9949
40.705,-74.0108
40.756,-73.9632
40.7531,-74.0039
40.7867,-73.972
40.7729,-73.9537
40.7575,-73.9779
40.7422,-73.9744
40.7575,-73.9825
40.7625,-73.9823
40.7609,-73.9964
40.7408,-74.0049
40.7554,-73.9711
40.74,-74.0053
40.7482,-74.0055
40.7861,-73.9708
40.7423,-73.9869
40.7821,-73.9571
40.7696,-73.9542
40.7515,-73.9821
40.7515,-73.9939
40.7334,-73.9899
40.7499,-73.9892
40.7889,-73.9758
40.73,-73.9975
40.7427,-73.992
40.7436,-73.989
40.7369,-73.9916
40.7938,-73.9699
40.7055,-74.0109
40.7035,-74.0101
40.7334,-73.9972
40.7796,-73.9523
40.7398,-73.9871
40.7601,-73.9765
40.7555,-73.9752
40.7641,-73.9746
40.7294,-73.9918
40.7343,-74.0029
40.7596,-73.9881
40.7237,-74.0001
40.7808,-73.9763
40.7695,-73.9895
40.737,-74.0054
40.7779,-73.9799
40.7551,-73.9835
40.7552,-73.9751
40.7665,-73.9916
40.7184,-74.0027
40.7697,-73.9666
40.7861,-73.9436
40.7263,-74.0076
40.7423,-73.9935
40.767,-73.9793
40.7784,-73.9456
40.7218,-73.9933
40.7604,-73.9601
40.7756,-73.9806
40.7399,-73.9911
40.7813,-73.9481
40.766,-73.9596
40.7529,-73.9967
40.7653,-73.9793
40.7697,-73.9807
40.7241,-74.0043
40.7734,-73.9453
40.7474,-73.9975
40.7527,-73.9814
40.7262,-73.9927
40.7722,-73.9671
40.7237,-73.9994
40.737,-73.9918
40.716,-74.0087
40.7462,-73.9816
40.763,-73.9782
40.721,-73.9789
40.7202,-74.0108
40.77,-73.9551
40.7571,-73.9719
40.7173,-73.9909
40.7667,-73.9848
40.8076,-73.9513
40.7604,-73.9683
40.755,-73.9798
40.7576,-73.9758
40.7577,-73.9857
40.7218,-74.0043
40.7624,-73.9723
40.7501,-74.0024
40.7453,-73.9925
40.7549,-73.9867
40.725,-73.9925
40.7376,-73.9861
40.7623,-73.9625
40.761,-73.9987
40.7198,-74.006
40.7416,-74.0049
40.7474,-73.9843
40.7202,-73.9842
40.7281,-73.9829
40.7073,-74.0056
40.7561,-73.9705
40.7304,-73.9937
40.7708,-73.9683
40.7215,-73.993
40.7155,-74.006
40.7544,-73.981
40.7079,-74.0113
40.7181,-73.992
40.7369,-73.998
40.7295,-74.0019
40.7655,-73.9819
40.7836,-73.9736
40.7049,-74.0078
40.7061,-74.0098
40.7308,-73.9922
40.7206,-73.995
40.7772,-73.9866
40.724,-73.9805
40.7706,-73.96
40.7485,-73.9924
40.7191,-73.9926
40.762,-73.99
40.7232,-74.0019
40.74,-73.9844
40.7072,-74.0074
40.747,-73.9967
40.7546,-73.9933
40.7286,-74.0051
40.7284,-73.9801
40.7641,-73.9732
40.7422,-73.9937
40.7413,-73.9886
40.7697,-73.969
40.7519,-73.9808
40.7449,-73.9787
40.7373,-73.9968
40.7438,-73.9881
40.7335,-74.0039
40.7477,-73.9821
40.7731,-73.9782
40.7484,-73.9881
40.7379,-73.9901
40.7659,-73.9769
40.7314,-74.0041
40.7233,-74.0063
40.7262,-73.9919
40.7546,-73.9737
40.726,-74.0012
40.7211,-73.9842
40.7313,-73.9857
40.7432,-73.9924
40.7554,-73.9708
40.7263,-73.9951
40.7616,-73.9728
40.7398,-73.9796
40.7248,-73.995
40.7461,-73.9869
40.7249,-74.0007
40.7438,-73.9838
40.7469,-73.9907
40.7373,-73.9969
40.7234,-74.0018
40.7751,-73.9823
40.7754,-73.9536
40.7499,-73.9814
40.7598,-73.9821
40.7577,-74.0005
40.7587,-73.9914
40.7586,-73.9814
40.7634,-73.9802
40.7044,-74.0062
40.759,-73.9942
40.8187,-73.9399
40.7422,-73.9901
40.7233,-73.9986
40.742,-73.9779
40.7426,-73.998
40.7661,-73.9945
40.7565,-73.9783
40.7608,-73.9962
40.7615,-73.9676
40.7115,-74.0174
40.7566,-73.9718
40.7554,-73.9738
40.7333,-74.0041
40.7759,-73.957
40.7634,-73.9565
40.7644,-73.9796
40.7499,-73.9751
40.8059,-73.9656
40.7292,-74.0113
40.7621,-73.9754
40.7559,-74.0019
40.7489,-73.9799
40.7591,-73.9943
40.7581,-73.9646
40.7355,-74.0034
40.755,-73.9728
40.7769,-73.9615
40.7213,-74.0023
40.7458,-73.9782
40.7229,-74.008
40.7532,-73.9778
40.7869,-73.9682
40.7474,-73.9916
40.7497,-73.978
40.7238,-74.0035
40.7572,-73.9824
40.7667,-73.9786
40.7608,-73.9735
40.7696,-73.969
40.7609,-73.979
40.751,-73.9751
40.7561,-73.9632
40.8047,-73.9503
40.7739,-73.9803
40.7332,-74.0039
40.726,-73.9985
40.7586,-73.9708
40.7512,-73.9853
40.7511,-73.972
40.7488,-73.9911
40.7245,-73.9914
40.7341,-73.9911
40.7218,-74.0041
40.7513,-73.9979
40.7438,-74.0063
40.7697,-73.9583
40.7295,-73.9899
40.7368,-74.0045
40.7393,-73.9988
40.7426,-73.9961
40.7513,-73.994
40.7641,-73.9865
40.7505,-73.9798
40.7749,-73.9886
40.7246,-73.9997
40.7241,-73.985
40.7588,-73.9728
40.7509,-74.004
40.7348,-73.9911
40.7308,-73.9928
40.7147,-74.0091
40.7846,-73.983
40.7282,-73.9991
40.7277,-73.9819
40.715,-74.0064
40.7218,-73.9921
40.7778,-73.9556
40.7254,-73.9947
40.7217,-73.9977
40.7308,-73.9922
40.7642,-73.9632
40.7283,-73.9758
40.7406,-73.9931
40.7267,-73.9957
40.7445,-73.9959
40.7378,-73.9828
40.7144,-73.9981
40.7712,-73.9662
40.7408,-74.0075
40.7364,-73.9968
40.7202,-73.9951
40.7774,-73.955
40.7345,-74.0023
40.7308,-73.9782
40.7254,-73.9764
40.7477,-74.0063
40.7643,-73.9959
40.7643,-73.9788
40.7298,-73.9913
40.7266,-74.009
40.7501,-74.0025
40.7623,-73.9877
40.7731,-73.9587
40.7763,-73.982
40.7145,-74.0155
40.7223,-73.9872
40.7248,-73.9995
40.7898,-73.9524
40.7575,-73.9606
40.7658,-73.9787
40.7441,-73.9879
40.7628,-73.9821
40.7447,-73.9968
40.7362,-73.9996
40.7356,-74.0082
40.7701,-73.9551
40.7589,-73.9685
40.7077,-74.003
40.7741,-73.9595
40.7567,-73.9747
40.7599,-73.9746
40.71,-74.0099
40.7864,-73.9775
40.758,-73.9776
40.7647,-73.9643
40.7262,-73.992
40.7694,-73.9596
40.7871,-73.9561
40.7705,-73.9619
40.7514,-73.9681
40.7337,-73.9923
40.7609,-73.9985
40.7397,-74.0062
40.7454,-74.0023
40.7623,-73.9625
40.7726,-73.9787
40.7557,-73.9647
40.7695,-73.9832
40.771,-73.9495
40.7237,-74.0111
40.7679,-73.9504
40.7415,-74.006
40.7155,-74.0059
40.7434,-73.9978
40.7626,-73.9684
40.7198,-74.0034
40.7594,-73.9682
40.7471,-73.9908
40.7219,-74.0073
40.7485,-73.9768
40.7258,-74.0053
40.7059,-74.0051
40.7828,-73.9754
40.7527,-73.9708
40.782,-73.9601
40.7272,-73.9951
40.7264,-74.0022
40.7644,-73.9775
40.743,-73.9892
40.7352,-74.0093
40.7279,-73.9792
40.7218,-73.9999
40.7328,-73.9876
40.7657,-73.9575
40.7362,-73.9958
40.7634,-73.9791
40.726,-74.0007
40.8257,-73.9529
40.7198,-74.0074
40.743,-74.0024
40.732,-73.9966
40.7291,-73.9751
40.7303,-73.9802
40.7473,-73.9915
40.77,-73.9552
40.7615,-73.9741
40.7452,-73.9888
40.7341,-74.0043
40.7571,-73.9745
40.7074,-74.0043
40.7398,-74.0056
40.7435,-73.9842
40.7228,-74.0103
40.7531,-73.9792
40.7301,-73.9938
40.7666,-73.9837
40.7539,-73.9798
40.7634,-73.9966
40.7483,-73.9763
40.721,-73.9975
40.7372,-73.9905
40.7355,-73.9966
40.7555,-73.968
40.7136,-73.9879
40.7325,-74.0005
40.7372,-73.9869
40.7529,-73.9677
40.7883,-73.9761
40.746,-73.9941
40.7862,-73.9769
40.752,-73.9753
40.7629,-73.9788
40.7239,-73.9968
40.7437,-74.006
40.7106,-73.9934
40.7313,-73.9968
40.7419,-74.001
40.7284,-73.9906
40.7377,-74.0082
40.7198,-73.9875
40.7535,-73.9725
40.8183,-73.9511
40.74,-74.006
40.7752,-73.9637
40.7684,-73.9822
40.7199,-74.0014
40.7607,-73.991
40.7233,-74.0049
40.7384,-73.9855
40.7403,-73.9948
40.7135,-73.9794
40.7562,-73.9719
40.7398,-74.0062
40.707,-74.0047
40.7239,-73.9936
40.7236,-74.0035
40.7401,-73.9957
40.7775,-73.9634
40.7515,-73.994
40.7395,-74.0074
40.7371,-73.9883
40.7786,-73.9818
40.7171,-74.0047
40.7401,-73.9973
40.7222,-73.9943
40.7646,-73.9721
40.7302,-74.0069
40.7802,-73.9473
40.7629,-73.9777
40.7469,-73.9965
40.7197,-73.9992
40.7591,-73.981
40.7251,-74.0077
40.7662,-73.9641
40.7644,-73.9771
40.7452,-73.9825
40.7478,-73.993
40.7566,-73.9904
40.7799,-73.977
40.7453,-74.0044
40.7431,-73.9853
40.7486,-74.0062
40.7655,-73.9758
40.7683,-73.9628
40.7246,-73.9988
40.7733,-73.9591
40.8123,-73.9299
40.7632,-73.9697
40.7227,-74.0048
40.7682,-73.9928
40.7169,-74.0123
40.7449,-73.986
40.7476,-73.985
40.7617,-73.9709
40.707,-74.0074
40.7568,-73.9858
40.7648,-73.9796
40.7178,-73.98
40.7897,-73.9773
40.7065,-74.0094
40.7762,-73.9612
40.7372,-73.9866
40.777,-73.9553
40.7784,-73.9529
40.732,-73.9902
40.7507,-73.9894
40.722,-73.9919
40.7609,-73.9963
40.7573,-73.9746
40.7674,-73.9665
40.7702,-73.9617
40.7786,-73.9852
40.7774,-73.9591
40.8074,-73.9526
40.7728,-73.9457
40.7304,-74.0095
40.8015,-73.9485
40.7551,-73.984
40.7417,-73.9974
40.7488,-73.9866
40.7287,-73.9904
40.7346,-74.0097
40.7763,-73.962
40.7508,-73.9742
40.742,-74.0057
40.7515,-73.9721
40.7426,-73.9942
40.7877,-73.9811
40.7542,-73.9884
40.7102,-73.9848
40.7588,-73.9757
40.7058,-74.0099
40.725,-73.9953
40.7753,-73.9639
40.744,-73.9974
40.7886,-73.9764
40.7419,-74.0038
40.7442,-73.9746
40.7812,-73.9848
40.7093,-74.0134
40.7543,-73.999
40.7402,-74.0059
40.7315,-74.0049
40.7559,-73.9985
40.7596,-73.9919
40.7422,-73.9971
40.7485,-73.9744
40.7274,-73.9939
40.7637,-73.9962
40.7219,-73.9883
40.7195,-73.9988
40.759,-73.9745
40.7401,-73.9906
40.7748,-73.9563
40.7356,-73.9968
40.7341,-73.9953
40.721,-73.9879
40.7542,-73.974
40.7438,-73.9929
40.7712,-73.96
40.7138,-74.0096
40.7882,-73.9739
40.7669,-73.9676
40.7685,-73.9588
40.7697,-73.963
40.7162,-74.0123
40.7168,-74.0023
40.777,-73.9521
40.7552,-74.0024
40.7475,-73.9832
40.7278,-73.9913
40.7549,-74.0
40.7549,-73.9799
40.7387,-73.9938
40.7283,-73.9943
40.7636,-73.9865
40.7205,-74.0033
40.7642,-73.9739
40.7388,-73.9736
40.7539,-73.9916
40.7462,-73.9799
40.7202,-74.0101
40.7609,-73.9987
40.7419,-73.9846
40.7078,-74.0058
40.7648,-73.9607
40.7268,-74.0056
40.7499,-74.0063
40.7232,-73.9987
40.7184,-74.0075
40.7361,-73.9788
40.7549,-73.9706
40.7593,-73.996
40.7112,-74.0058
40.7484,-73.9828
40.7594,-73.9755
40.757,-73.9743
40.7549,-73.9725
40.7332,-74.0041
40.7422,-74.0043
40.7544,-73.9872
40.7377,-74.0082
40.7602,-73.9773
40.778,-73.963
40.743,-73.9908
40.7631,-73.9684
40.7625,-73.9906
40.7344,-73.9895
40.8439,-73.9341
40.7272,-73.9918
40.7583,-73.9851
40.7382,-73.992
40.7315,-73.9756
40.7682,-73.9571
40.7058,-74.0055
40.7831,-73.9569
40.7621,-73.9722
40.7534,-73.9764
40.7218,-74.0041
40.7644,-73.9958
40.7185,-74.0027
40.7403,-73.9959
40.7681,-73.9685
40.7403,-73.9947
40.7524,-73.9744
40.7218,-73.9918
40.7194,-74.0044
40.7733,-73.9491
40.7603,-73.9713
40.7568,-73.9677
40.7232,-74.0081
40.7397,-73.9926
40.7271,-73.9889
40.7291,-74.0025
40.7459,-74.0041
40.7539,-73.9774
40.7191,-74.0014
40.7946,-73.9665
40.7334,-74.0063
40.706,-74.0068
40.7786,-73.9854
40.7948,-73.9715
40.7378,-74.0082
40.7752,-73.9907
40.7177,-74.0107
40.762,-73.984
40.7784,-73.9575
40.7485,-74.0055
40.7257,-73.9975
40.7212,-74.0014
40.7185,-74.0104
40.7416,-73.9801
40.7637,-73.969
40.7334,-73.9957
40.7748,-73.9902
40.7616,-73.9843
40.7897,-73.9737
40.7228,-74.0046
40.7507,-73.986
40.7536,-73.9922
40.7431,-73.9974
40.7748,-73.9916
40.7521,-73.9933
40.7417,-74.0069
40.7419,-74.0074
40.7214,-73.9927
40.7214,-73.9969
40.7689,-73.9653
40.7743,-73.9795
40.7274,-73.9904
40.7387,-73.9899
40.7703,-73.96
40.7746,-73.9578
40.757,-73.972
40.7467,-73.9726
40.7575,-73.9778
40.7564,-73.9832
40.7419,-74.001
40.737,-74.0087
40.7595,-73.985
40.7661,-73.9873
40.7505,-73.9767
40.7588,-73.9709
40.727,-74.0039
40.745,-73.9763
40.7555,-73.9815
40.7793,-73.9531
40.7639,-73.9733
40.7397,-73.9895
40.7612,-73.9838
40.7392,-74.0056
40.7563,-73.9767
40.7401,-73.9949
40.7409,-74.005
40.7478,-73.9931
40.7075,-74.0057
40.7489,-73.992
40.7174,-74.0033
40.78,-73.9608
40.7622,-73.9583
40.7284,-73.9958
40.7727,-73.9624
40.7436,-73.9879
40.7495,-73.9849
40.7427,-73.9862
40.7218,-74.0053
40.7612,-73.9868
40.7265,-73.9957
40.7596,-73.9739
40.7215,-74.0098
40.7635,-73.9803
40.7621,-73.968
40.7387,-73.9733
40.7343,-73.9783
40.7413,-73.985
40.7224,-73.9864
40.7492,-74.0031
40.7584,-73.9789
40.7649,-73.9785
40.7361,-74.0059
40.7442,-73.9875
40.7451,-73.9866
40.7209,-74.0006
40.7443,-73.9725
40.7646,-73.9687
40.7326,-74.0063
40.7705,-73.9571
40.7426,-73.9959
40.7508,-73.9739
40.7295,-73.9879
40.7381,-73.9909
40.7358,-74.0007
40.8007,-73.9624
40.7638,-73.9858
40.741,-74.0048
40.7288,-73.9766
40.7068,-74.0038
40.7052,-74.0117
40.7511,-73.9743
40.7094,-74.015
40.7509,-73.9764
40.7479,-73.985
40.722,-73.9963
40.7632,-73.983
40.7468,-73.9767
40.7457,-73.9862
40.7945,-73.9714
40.759,-73.9706
40.7647,-73.9824
40.7616,-73.9729
40.7565,-73.9765
40.7614,-73.97
40.7228,-74.0034
40.7417,-73.9979
40.725,-74.0015
40.7645,-73.9836
40.7369,-73.9958
40.7576,-73.9769
40.7567,-73.9817
40.7436,-73.973
40.8342,-73.9449
40.7748,-73.9645
40.8278,-73.9257
40.7337,-73.991
40.7215,-74.0108
40.7782,-73.9849
40.744,-73.9835
40.7596,-73.9721
40.7238,-74.0014
40.7599,-73.976
40.7225,-74.0015
40.733,-73.9912
40.7364,-73.9986
40.7454,-73.9928
40.7675,-73.9844
40.7282,-73.9954
40.7565,-73.9856
40.7173,-73.9954
40.7403,-73.9948
40.7209,-73.9957
40.7655,-73.9713
40.7355,-74.005
40.7466,-73.9842
40.7615,-73.9707
40.7415,-73.9875
40.7273,-73.9914
40.7645,-73.9708
40.7222,-73.9919
40.7409,-73.988
40.7472,-73.9733
40.7282,-74.0072
40.721,-74.0041
40.774,-73.9811
40.7381,-74.0086
40.7602,-73.9739
40.7707,-73.9837
40.7259,-73.9837
40.7576,-73.9613
40.7613,-73.9709
40.7193,-73.9859
40.7457,-73.9849
40.7262,-73.9804
40.7596,-73.9718
40.7735,-73.9458
40.724,-73.9804
40.777,-73.9891
40.7145,-74.008
40.7457,-73.976
40.7339,-74.0025
40.7101,-74.0024
40.7674,-73.9528
40.7715,-73.9859
40.768,-73.9824
40.7738,-73.9486
40.7777,-73.9593
40.7354,-73.9941
40.7213,-73.9937
40.7367,-73.9956
40.7756,-73.9607
40.7778,-73.9838
40.7557,-73.9872
40.7381,-74.0073
40.7645,-73.9874
40.7312,-74.01
40.7643,-73.983
40.7367,-73.9895
40.7512,-74.0066
40.7748,-73.991
40.7655,-73.972
40.7753,-73.9905
40.7621,-73.9582
40.7765,-73.9795
40.7828,-73.9774
40.7642,-73.992
40.7565,-73.982
40.7536,-73.9645
40.7321,-73.984
40.7688,-73.9813
40.7752,-73.9506
40.7598,-73.9801
40.7406,-73.9894
40.7257,-74.0058
40.7248,-73.9984
40.7048,-74.0117
40.7174,-74.007
40.7341,-73.9806
40.7663,-73.9918
40.7418,-73.9972
40.7247,-73.9986
40.7672,-73.9665
40.7838,-73.9757
40.7412,-74.0059
40.7693,-73.9536
40.7642,-73.9708
40.7573,-73.9823
40.758,-73.9614
40.7176,-73.9983
40.7208,-74.0097
40.8022,-73.9698
40.7626,-73.9653
40.7439,-74.0064
40.7403,-73.9918
40.786,-73.9553
40.7255,-73.9966
40.7332,-73.9957
40.7327,-73.9878
40.7166,-74.0065
40.8088,-73.9596
40.7449,-73.9808
40.7045,-74.0104
40.7391,-73.9862
40.7431,-74.0075
40.7575,-73.9819
40.747,-73.9908
40.7554,-73.9834
40.7237,-73.9966
40.8274,-73.9252
40.7183,-74.0105
40.7696,-73.9808
40.7714,-73.9625
40.716,-73.991
40.7557,-73.9872
40.7401,-73.9917
40.7872,-73.9718
40.7108,-74.0061
40.7617,-74.0018
40.7239,-73.9759
40.763,-73.978
40.7616,-73.9998
40.7203,-73.9976
40.7326,-73.9961
40.7222,-74.004
40.7651,-73.9681
40.7163,-74.0129
40.7392,-73.9896
40.7381,-74.0087
40.7325,-73.9813
40.7482,-73.9847
40.7653,-73.9716
40.7487,-73.9771
40.7572,-74.0012
40.7374,-73.9928
40.7365,-73.9868
40.7609,-73.9753
40.7655,-73.9937
40.8136,-73.9613
40.7545,-73.9734
